order_id,item_price,quantity,item_cat,item_name,created_at,delivery_address1,delivery_zipcode
ORD0092,37.99,1,Pizza,Vegetarian Pizza,2025-02-19 14:10:00,ul. Malczewskiego 55,80-275
ORD0093,29.99,2,Pizza,Margherita Pizza,2025-02-18 13:20:00,ul. Sloneczna 28,80-180
ORD0093,48.99,3,Pizza,Ham Pizza,2025-02-18 13:20:00,ul. Sloneczna 28,80-180
ORD0093,36.99,1,Pizza,Ham Pizza,2025-02-18 13:20:00,ul. Sloneczna 28,80-180
ORD0094,32.99,1,Pizza,Pepperoni Pizza,2025-02-17 11:00:00,ul. Slowackiego 99,80-390
ORD0094,37.99,2,Pizza,Vegetarian Pizza,2025-02-17 11:00:00,ul. Slowackiego 99,80-390
ORD0094,46.99,3,Pizza,Mushroom Pizza,2025-02-17 11:00:00,ul. Slowackiego 99,80-390
ORD0095,36.99,2,Pizza,Truffle Pizza,2025-02-16 13:10:00,ul. Reduta Wyskok 9,80-706
ORD0095,29.99,3,Pizza,Margherita Pizza,2025-02-16 13:10:00,ul. Reduta Wyskok 9,80-706
ORD0095,34.99,1,Pizza,Mushroom Pizza,2025-02-16 13:10:00,ul. Reduta Wyskok 9,80-706
ORD0096,36.99,1,Pizza,Ham Pizza,2025-02-15 14:50:00,ul. Podwale Staromiejskie 3,80-844
ORD0096,32.99,2,Pizza,Pepperoni Pizza,2025-02-15 14:50:00,ul. Podwale Staromiejskie 3,80-844
ORD0096,39.99,3,Pizza,Margherita Pizza,2025-02-15 14:50:00,ul. Podwale Staromiejskie 3,80-844
ORD0097,45.99,1,Pizza,Hawaiian Pizza,2025-02-14 11:30:00,ul. Bajeczna 25,80-684
ORD0097,48.99,2,Pizza,Ham Pizza,2025-02-14 11:30:00,ul. Bajeczna 25,80-684
ORD0097,37.99,3,Pizza,Vegetarian Pizza,2025-02-14 11:30:00,ul. Bajeczna 25,80-684
ORD0098,39.99,3,Pizza,Margherita Pizza,2025-02-13 12:00:00,ul. Jabloniowa 41,80-180
ORD0098,36.99,2,Pizza,Ham Pizza,2025-02-13 12:00:00,ul. Jabloniowa 41,80-180
ORD0098,37.99,1,Pizza,Vegetarian Pizza,2025-02-13 12:00:00,ul. Jabloniowa 41,80-180
ORD0099,29.99,1,Pizza,Margherita Pizza,2025-02-12 15:30:00,ul. Konwaliowa 9,80-297
ORD0099,46.99,2,Pizza,Mushroom Pizza,2025-02-12 15:30:00,ul. Konwaliowa 9,80-297
ORD0099,32.99,3,Pizza,Pepperoni Pizza,2025-02-12 15:30:00,ul. Konwaliowa 9,80-297
ORD0100,37.99,1,Pizza,Vegetarian Pizza,2025-02-11 16:00:00,ul. Magnoliowa 5,80-301
ORD0100,36.99,2,Pizza,Ham Pizza,2025-02-11 16:00:00,ul. Magnoliowa 5,80-301
ORD0100,39.99,3,Pizza,Margherita Pizza,2025-02-11 16:00:00,ul. Magnoliowa 5,80-301
ORD0101,29.99,2,Pizza,Margherita Pizza,2025-02-10 14:30:00,ul. Morska 38,80-706
ORD0101,34.99,1,Pizza,Mushroom Pizza,2025-02-10 14:30:00,ul. Morska 38,80-706
ORD0101,46.99,3,Pizza,Mushroom Pizza,2025-02-10 14:30:00,ul. Morska 38,80-706
ORD0102,32.99,1,Pizza,Pepperoni Pizza,2025-02-09 11:10:00,ul. Królewska 6,80-340
ORD0102,36.99,2,Pizza,Truffle Pizza,2025-02-09 11:10:00,ul. Królewska 6,80-340
ORD0102,36.99,3,Pizza,Ham Pizza,2025-02-09 11:10:00,ul. Królewska 6,80-340
ORD0103,48.99,1,Pizza,Ham Pizza,2025-02-08 14:40:00,ul. Pilotów 19,80-460
ORD0103,29.99,2,Pizza,Margherita Pizza,2025-02-08 14:40:00,ul. Pilotów 19,80-460
ORD0103,45.99,3,Pizza,Hawaiian Pizza,2025-02-08 14:40:00,ul. Pilotów 19,80-460
ORD0104,39.99,3,Pizza,Margherita Pizza,2025-02-07 16:10:00,ul. Pomorska 73,80-343
ORD0104,32.99,2,Pizza,Pepperoni Pizza,2025-02-07 16:10:00,ul. Pomorska 73,80-343
ORD0104,46.99,1,Pizza,Mushroom Pizza,2025-02-07 16:10:00,ul. Pomorska 73,80-343
ORD0105,36.99,2,Pizza,Ham Pizza,2025-02-06 17:00:00,ul. Gospody 8,80-344
ORD0105,45.99,3,Pizza,Hawaiian Pizza,2025-02-06 17:00:00,ul. Gospody 8,80-344
ORD0105,37.99,1,Pizza,Vegetarian Pizza,2025-02-06 17:00:00,ul. Gospody 8,80-344
ORD0106,29.99,3,Pizza,Margherita Pizza,2025-02-05 14:10:00,ul. Targ Rybny 11,80-838
ORD0106,48.99,2,Pizza,Ham Pizza,2025-02-05 14:10:00,ul. Targ Rybny 11,80-838
ORD0106,46.99,1,Pizza,Mushroom Pizza,2025-02-05 14:10:00,ul. Targ Rybny 11,80-838
ORD0107,32.99,2,Pizza,Pepperoni Pizza,2025-02-04 16:30:00,ul. Sucha 29,80-531
ORD0107,36.99,1,Pizza,Truffle Pizza,2025-02-04 16:30:00,ul. Sucha 29,80-531
ORD0107,36.99,3,Pizza,Ham Pizza,2025-02-04 16:30:00,ul. Sucha 29,80-531
ORD0108,34.99,1,Pizza,Mushroom Pizza,2025-02-03 14:20:00,ul. Cienista 20,80-768
ORD0108,39.99,3,Pizza,Margherita Pizza,2025-02-03 14:20:00,ul. Cienista 20,80-768
ORD0108,45.99,2,Pizza,Hawaiian Pizza,2025-02-03 14:20:00,ul. Cienista 20,80-768
ORD0109,29.99,2,Pizza,Margherita Pizza,2025-02-02 12:40:00,ul. Chlopska 48,80-368
ORD0109,36.99,3,Pizza,Ham Pizza,2025-02-02 12:40:00,ul. Chlopska 48,80-368
ORD0110,39.99,3,Pizza,Margherita Pizza,2025-02-01 17:10:00,ul. Wisniowa 16,80-299
ORD0110,37.99,2,Pizza,Vegetarian Pizza,2025-02-01 17:10:00,ul. Wisniowa 16,80-299
ORD0110,34.99,1,Pizza,Mushroom Pizza,2025-02-01 17:10:00,ul. Wisniowa 16,80-299
ORD0111,33.99,2,Pizza,Hawaiian Pizza,2025-01-31 16:00:00,ul. Czeresniowa 3,80-176
ORD0111,44.99,1,Pizza,Pepperoni Pizza,2025-01-31 16:00:00,ul. Czeresniowa 3,80-176
ORD0111,49.99,3,Pizza,Vegetarian Pizza,2025-01-31 16:00:00,ul. Czeresniowa 3,80-176
ORD0112,32.99,1,Pizza,Pepperoni Pizza,2025-01-30 15:40:00,ul. Poziomkowa 22,80-180
ORD0112,29.99,3,Pizza,Margherita Pizza,2025-01-30 15:40:00,ul. Poziomkowa 22,80-180
ORD0112,36.99,2,Pizza,Ham Pizza,2025-01-30 15:40:00,ul. Poziomkowa 22,80-180
ORD0113,37.99,1,Pizza,Vegetarian Pizza,2025-01-29 14:50:00,ul. Golebia 9,80-299
ORD0113,46.99,3,Pizza,Mushroom Pizza,2025-01-29 14:50:00,ul. Golebia 9,80-299
ORD0113,45.99,2,Pizza,Hawaiian Pizza,2025-01-29 14:50:00,ul. Golebia 9,80-299
ORD0114,38.99,3,Pizza,Ricotta Pizza,2025-01-28 18:10:00,ul. Sokola 15,80-180
ORD0114,44.99,2,Pizza,Pepperoni Pizza,2025-01-28 18:10:00,ul. Sokola 15,80-180
ORD0114,29.99,1,Pizza,Margherita Pizza,2025-01-28 18:10:00,ul. Sokola 15,80-180
ORD0115,39.99,1,Pizza,Margherita Pizza,2025-01-27 12:20:00,ul. Zurawia 5,80-299
ORD0115,33.99,2,Pizza,Hawaiian Pizza,2025-01-27 12:20:00,ul. Zurawia 5,80-299
ORD0115,36.99,3,Pizza,Ham Pizza,2025-01-27 12:20:00,ul. Zurawia 5,80-299
ORD0116,37.99,2,Pizza,Vegetarian Pizza,2025-01-26 16:40:00,ul. Orla 12,80-176
ORD0116,48.99,3,Pizza,Ham Pizza,2025-01-26 16:40:00,ul. Orla 12,80-176
ORD0116,34.99,1,Pizza,Mushroom Pizza,2025-01-26 16:40:00,ul. Orla 12,80-176
ORD0117,32.99,3,Pizza,Pepperoni Pizza,2025-01-25 18:30:00,ul. Blawatna 14,80-180
ORD0117,39.99,2,Pizza,Margherita Pizza,2025-01-25 18:30:00,ul. Blawatna 14,80-180
ORD0117,45.99,1,Pizza,Hawaiian Pizza,2025-01-25 18:30:00,ul. Blawatna 14,80-180
ORD0118,46.99,2,Pizza,Mushroom Pizza,2025-01-24 15:50:00,ul. Wilcza 10,80-299
ORD0118,29.99,1,Pizza,Margherita Pizza,2025-01-24 15:50:00,ul. Wilcza 10,80-299
ORD0118,36.99,3,Pizza,Ham Pizza,2025-01-24 15:50:00,ul. Wilcza 10,80-299
ORD0119,44.99,1,Pizza,Pepperoni Pizza,2025-01-23 17:10:00,ul. Lisia 3,80-180
ORD0119,37.99,3,Pizza,Vegetarian Pizza,2025-01-23 17:10:00,ul. Lisia 3,80-180
ORD0119,49.99,2,Pizza,Vegetarian Pizza,2025-01-23 17:10:00,ul. Lisia 3,80-180
ORD0120,36.99,2,Pizza,Ham Pizza,2025-01-22 12:00:00,ul. Losia 6,80-299
ORD0120,46.99,3,Pizza,Mushroom Pizza,2025-01-22 12:00:00,ul. Losia 6,80-299
ORD0120,32.99,1,Pizza,Pepperoni Pizza,2025-01-22 12:00:00,ul. Losia 6,80-299
ORD0121,45.99,2,Pizza,Hawaiian Pizza,2025-01-21 18:00:00,ul. Dzieciola 21,80-176
ORD0121,29.99,3,Pizza,Margherita Pizza,2025-01-21 18:00:00,ul. Dzieciola 21,80-176
ORD0121,37.99,1,Pizza,Vegetarian Pizza,2025-01-21 18:00:00,ul. Dzieciola 21,80-176
ORD0122,32.99,3,Pizza,Pepperoni Pizza,2025-01-20 16:10:00,ul. Zbikowa 5,80-180
ORD0122,34.99,2,Pizza,Mushroom Pizza,2025-01-20 16:10:00,ul. Zbikowa 5,80-180
ORD0122,39.99,1,Pizza,Margherita Pizza,2025-01-20 16:10:00,ul. Zbikowa 5,80-180
ORD0123,33.99,1,Pizza,Hawaiian Pizza,2025-01-19 13:00:00,ul. Jastrzebia 11,80-299
ORD0123,46.99,3,Pizza,Mushroom Pizza,2025-01-19 13:00:00,ul. Jastrzebia 11,80-299
ORD0123,37.99,2,Pizza,Vegetarian Pizza,2025-01-19 13:00:00,ul. Jastrzebia 11,80-299
ORD0124,34.99,1,Pizza,Mushroom Pizza,2025-01-18 14:40:00,ul. Sokola 15,80-180
ORD0124,39.99,2,Pizza,Margherita Pizza,2025-01-18 14:40:00,ul. Sokola 15,80-180
ORD0124,49.99,3,Pizza,Vegetarian Pizza,2025-01-18 14:40:00,ul. Sokola 15,80-180
ORD0125,44.99,1,Pizza,Pepperoni Pizza,2025-01-17 16:30:00,ul. Kartuska 342,80-125
ORD0125,37.99,2,Pizza,Vegetarian Pizza,2025-01-17 16:30:00,ul. Kartuska 342,80-125
ORD0125,29.99,3,Pizza,Margherita Pizza,2025-01-17 16:30:00,ul. Kartuska 342,80-125
ORD0126,39.99,1,Pizza,Margherita Pizza,2025-01-16 15:20:00,ul. Mysliwska 23,80-283
ORD0126,46.99,2,Pizza,Mushroom Pizza,2025-01-16 15:20:00,ul. Mysliwska 23,80-283
ORD0126,36.99,3,Pizza,Ham Pizza,2025-01-16 15:20:00,ul. Mysliwska 23,80-283
ORD0127,37.99,2,Pizza,Vegetarian Pizza,2025-01-15 12:30:00,ul. Guderskiego 8,80-180
ORD0127,33.99,3,Pizza,Hawaiian Pizza,2025-01-15 12:30:00,ul. Guderskiego 8,80-180
ORD0127,29.99,1,Pizza,Margherita Pizza,2025-01-15 12:30:00,ul. Guderskiego 8,80-180
ORD0128,49.99,3,Pizza,Vegetarian Pizza,2025-01-14 17:40:00,ul. Cieszynskiego 14,80-809
ORD0128,39.99,2,Pizza,Margherita Pizza,2025-01-14 17:40:00,ul. Cieszynskiego 14,80-809
ORD0128,36.99,1,Pizza,Ham Pizza,2025-01-14 17:40:00,ul. Cieszynskiego 14,80-809
ORD0129,46.99,2,Pizza,Mushroom Pizza,2025-01-13 18:50:00,ul. Porebskiego 17,80-180
ORD0129,37.99,3,Pizza,Vegetarian Pizza,2025-01-13 18:50:00,ul. Porebskiego 17,80-180
ORD0129,32.99,1,Pizza,Pepperoni Pizza,2025-01-13 18:50:00,ul. Porebskiego 17,80-180
ORD0130,33.99,3,Pizza,Hawaiian Pizza,2025-01-12 14:20:00,ul. Bergiela 9,80-180
ORD0130,44.99,2,Pizza,Pepperoni Pizza,2025-01-12 14:20:00,ul. Bergiela 9,80-180
ORD0130,36.99,1,Pizza,Ham Pizza,2025-01-12 14:20:00,ul. Bergiela 9,80-180
ORD0131,32.99,1,Pizza,Pepperoni Pizza,2025-01-11 16:00:00,ul. Ujescisko 71,80-122
ORD0131,49.99,3,Pizza,Vegetarian Pizza,2025-01-11 16:00:00,ul. Ujescisko 71,80-122
ORD0131,37.99,2,Pizza,Vegetarian Pizza,2025-01-11 16:00:00,ul. Ujescisko 71,80-122
ORD0132,36.99,3,Pizza,Ham Pizza,2025-01-10 17:10:00,ul. Ptasia 4,80-180
ORD0132,34.99,1,Pizza,Mushroom Pizza,2025-01-10 17:10:00,ul. Ptasia 4,80-180
ORD0132,39.99,2,Pizza,Margherita Pizza,2025-01-10 17:10:00,ul. Ptasia 4,80-180
ORD0133,33.99,2,Pizza,Hawaiian Pizza,2025-01-09 15:40:00,ul. Starogardzka 55,80-180
ORD0133,44.99,1,Pizza,Pepperoni Pizza,2025-01-09 15:40:00,ul. Starogardzka 55,80-180
ORD0133,45.99,3,Pizza,Hawaiian Pizza,2025-01-09 15:40:00,ul. Starogardzka 55,80-180
ORD0134,46.99,1,Pizza,Mushroom Pizza,2025-01-08 14:20:00,ul. Swietokrzyska 12,80-180
ORD0134,37.99,2,Pizza,Vegetarian Pizza,2025-01-08 14:20:00,ul. Swietokrzyska 12,80-180
ORD0134,36.99,3,Pizza,Ham Pizza,2025-01-08 14:20:00,ul. Swietokrzyska 12,80-180
ORD0135,39.99,3,Pizza,Margherita Pizza,2025-01-07 12:50:00,ul. Niepolomicka 38,80-180
ORD0135,49.99,1,Pizza,Vegetarian Pizza,2025-01-07 12:50:00,ul. Niepolomicka 38,80-180
ORD0135,34.99,2,Pizza,Mushroom Pizza,2025-01-07 12:50:00,ul. Niepolomicka 38,80-180
ORD0136,37.99,1,Pizza,Vegetarian Pizza,2025-01-06 16:30:00,ul. Wielkopolska 21,80-180
ORD0136,36.99,3,Pizza,Ham Pizza,2025-01-06 16:30:00,ul. Wielkopolska 21,80-180
ORD0136,46.99,2,Pizza,Mushroom Pizza,2025-01-06 16:30:00,ul. Wielkopolska 21,80-180
ORD0137,44.99,1,Pizza,Pepperoni Pizza,2025-01-05 14:10:00,ul. Przemyska 6,80-180
ORD0137,34.99,2,Pizza,Mushroom Pizza,2025-01-05 14:10:00,ul. Przemyska 6,80-180
ORD0137,37.99,3,Pizza,Vegetarian Pizza,2025-01-05 14:10:00,ul. Przemyska 6,80-180
ORD0138,29.99,1,Pizza,Margherita Pizza,2025-01-04 13:40:00,ul. Królowej Jadwigi 14,80-180
ORD0138,45.99,2,Pizza,Hawaiian Pizza,2025-01-04 13:40:00,ul. Królowej Jadwigi 14,80-180
ORD0138,46.99,3,Pizza,Mushroom Pizza,2025-01-04 13:40:00,ul. Królowej Jadwigi 14,80-180
ORD0139,36.99,3,Pizza,Ham Pizza,2025-01-03 16:30:00,ul. Platynowa 3,80-180
ORD0139,49.99,2,Pizza,Vegetarian Pizza,2025-01-03 16:30:00,ul. Platynowa 3,80-180
ORD0139,39.99,1,Pizza,Margherita Pizza,2025-01-03 16:30:00,ul. Platynowa 3,80-180
ORD0140,32.99,1,Pizza,Pepperoni Pizza,2025-01-02 17:50:00,ul. Olimpijska 7,80-180
ORD0140,34.99,3,Pizza,Mushroom Pizza,2025-01-02 17:50:00,ul. Olimpijska 7,80-180
ORD0140,29.99,2,Pizza,Margherita Pizza,2025-01-02 17:50:00,ul. Olimpijska 7,80-180
ORD0141,39.99,1,Pizza,Margherita Pizza,2025-01-01 12:30:00,ul. Kwiatkowskiego 20,80-180
ORD0141,37.99,2,Pizza,Vegetarian Pizza,2025-01-01 12:30:00,ul. Kwiatkowskiego 20,80-180
ORD0141,49.99,3,Pizza,Vegetarian Pizza,2025-01-01 12:30:00,ul. Kwiatkowskiego 20,80-180
ORD0142,36.99,2,Pizza,Ham Pizza,2025-01-01 14:00:00,ul. Kampinoska 5,80-180
ORD0142,33.99,3,Pizza,Hawaiian Pizza,2025-01-01 14:00:00,ul. Kampinoska 5,80-180
ORD0142,46.99,1,Pizza,Mushroom Pizza,2025-01-01 14:00:00,ul. Kampinoska 5,80-180
ORD0143,44.99,1,Pizza,Pepperoni Pizza,2025-01-01 15:40:00,ul. Wiczlinska 66,80-180
ORD0143,36.99,2,Pizza,Ham Pizza,2025-01-01 15:40:00,ul. Wiczlinska 66,80-180
ORD0143,37.99,3,Pizza,Vegetarian Pizza,2025-01-01 15:40:00,ul. Wiczlinska 66,80-180
ORD0144,39.99,1,Pizza,Margherita Pizza,2025-01-02 11:10:00,ul. Bieszczadzka 12,80-180
ORD0144,49.99,2,Pizza,Vegetarian Pizza,2025-01-02 11:10:00,ul. Bieszczadzka 12,80-180
ORD0144,29.99,3,Pizza,Margherita Pizza,2025-01-02 11:10:00,ul. Bieszczadzka 12,80-180
ORD0145,36.99,2,Pizza,Ham Pizza,2025-01-03 13:30:00,ul. Nowy Swiat 3,80-180
ORD0145,44.99,1,Pizza,Pepperoni Pizza,2025-01-03 13:30:00,ul. Nowy Swiat 3,80-180
ORD0145,46.99,3,Pizza,Mushroom Pizza,2025-01-03 13:30:00,ul. Nowy Swiat 3,80-180
ORD0146,34.99,1,Pizza,Mushroom Pizza,2025-01-04 14:50:00,ul. Reduta Mis 28,80-180
ORD0146,37.99,3,Pizza,Vegetarian Pizza,2025-01-04 14:50:00,ul. Reduta Mis 28,80-180
ORD0146,36.99,2,Pizza,Ham Pizza,2025-01-04 14:50:00,ul. Reduta Mis 28,80-180
ORD0147,44.99,3,Pizza,Pepperoni Pizza,2025-01-05 16:20:00,ul. Lesna Góra 19,80-180
ORD0147,29.99,2,Pizza,Margherita Pizza,2025-01-05 16:20:00,ul. Lesna Góra 19,80-180
ORD0147,39.99,1,Pizza,Margherita Pizza,2025-01-05 16:20:00,ul. Lesna Góra 19,80-180
ORD0148,46.99,3,Pizza,Mushroom Pizza,2025-01-06 17:00:00,ul. Cicha 2,80-180
ORD0148,33.99,1,Pizza,Hawaiian Pizza,2025-01-06 17:00:00,ul. Cicha 2,80-180
ORD0148,34.99,2,Pizza,Mushroom Pizza,2025-01-06 17:00:00,ul. Cicha 2,80-180
ORD0149,37.99,2,Pizza,Vegetarian Pizza,2025-01-07 15:40:00,ul. Swierkowa 51,80-180
ORD0149,36.99,3,Pizza,Ham Pizza,2025-01-07 15:40:00,ul. Swierkowa 51,80-180
ORD0149,44.99,1,Pizza,Pepperoni Pizza,2025-01-07 15:40:00,ul. Swierkowa 51,80-180
ORD0150,44.99,2,Pizza,Pepperoni Pizza,2025-01-08 12:30:00,ul. Klonowa 18,80-180
ORD0150,34.99,3,Pizza,Mushroom Pizza,2025-01-08 12:30:00,ul. Klonowa 18,80-180
ORD0151,29.99,1,Pizza,Margherita Pizza,2025-01-09 14:00:00,ul. Wiosenna 7,80-180
ORD0151,49.99,2,Pizza,Vegetarian Pizza,2025-01-09 14:00:00,ul. Wiosenna 7,80-180
ORD0152,36.99,1,Pizza,Ham Pizza,2025-01-10 16:00:00,ul. Malinowa 9,80-180
ORD0152,37.99,3,Pizza,Vegetarian Pizza,2025-01-10 16:00:00,ul. Malinowa 9,80-180
ORD0152,33.99,2,Pizza,Hawaiian Pizza,2025-01-10 16:00:00,ul. Malinowa 9,80-180
ORD0153,44.99,2,Pizza,Pepperoni Pizza,2025-01-11 17:30:00,ul. Jagodowa 3,80-180
ORD0153,45.99,1,Pizza,Hawaiian Pizza,2025-01-11 17:30:00,ul. Jagodowa 3,80-180
ORD0153,36.99,3,Pizza,Ham Pizza,2025-01-11 17:30:00,ul. Jagodowa 3,80-180
ORD0154,46.99,3,Pizza,Mushroom Pizza,2025-01-12 14:40:00,ul. Truskawkowa 2,80-180
ORD0154,37.99,2,Pizza,Vegetarian Pizza,2025-01-12 14:40:00,ul. Truskawkowa 2,80-180
ORD0154,39.99,1,Pizza,Margherita Pizza,2025-01-12 14:40:00,ul. Truskawkowa 2,80-180
ORD0155,36.99,1,Pizza,Ham Pizza,2025-01-13 12:30:00,ul. Poziomkowa 8,80-180
ORD0155,29.99,3,Pizza,Margherita Pizza,2025-01-13 12:30:00,ul. Poziomkowa 8,80-180
ORD0156,46.99,2,Pizza,Mushroom Pizza,2025-01-14 14:10:00,ul. Borówkowa 6,80-180
ORD0156,49.99,3,Pizza,Vegetarian Pizza,2025-01-14 14:10:00,ul. Borówkowa 6,80-180
ORD0156,44.99,1,Pizza,Pepperoni Pizza,2025-01-14 14:10:00,ul. Borówkowa 6,80-180
ORD0157,39.99,3,Pizza,Margherita Pizza,2025-01-15 13:50:00,ul. Cynamonowa 14,80-180
ORD0157,36.99,1,Pizza,Ham Pizza,2025-01-15 13:50:00,ul. Cynamonowa 14,80-180
ORD0158,37.99,2,Pizza,Vegetarian Pizza,2025-01-16 17:00:00,ul. Mietowa 5,80-180
ORD0158,45.99,3,Pizza,Hawaiian Pizza,2025-01-16 17:00:00,ul. Mietowa 5,80-180
ORD0159,29.99,2,Pizza,Margherita Pizza,2025-01-17 12:30:00,ul. Imbirowa 7,80-180
ORD0159,34.99,1,Pizza,Mushroom Pizza,2025-01-17 12:30:00,ul. Imbirowa 7,80-180
ORD0160,44.99,2,Pizza,Pepperoni Pizza,2025-01-18 14:30:00,ul. Lawendowa 18,80-180
ORD0160,37.99,3,Pizza,Vegetarian Pizza,2025-01-18 14:30:00,ul. Lawendowa 18,80-180
ORD0160,36.99,1,Pizza,Ham Pizza,2025-01-18 14:30:00,ul. Lawendowa 18,80-180
ORD0161,45.99,2,Pizza,Hawaiian Pizza,2025-01-19 16:20:00,ul. Rumiankowa 10,80-180
ORD0161,32.99,1,Pizza,Pepperoni Pizza,2025-01-19 16:20:00,ul. Rumiankowa 10,80-180
ORD0161,39.99,3,Pizza,Margherita Pizza,2025-01-19 16:20:00,ul. Rumiankowa 10,80-180
ORD0162,46.99,3,Pizza,Mushroom Pizza,2025-01-20 11:30:00,ul. Jasminowa 21,80-180
ORD0162,36.99,2,Pizza,Ham Pizza,2025-01-20 11:30:00,ul. Jasminowa 21,80-180
ORD0162,37.99,1,Pizza,Vegetarian Pizza,2025-01-20 11:30:00,ul. Jasminowa 21,80-180
ORD0163,34.99,1,Pizza,Mushroom Pizza,2025-01-21 14:10:00,ul. Fiolkowa 6,80-180
ORD0163,29.99,3,Pizza,Margherita Pizza,2025-01-21 14:10:00,ul. Fiolkowa 6,80-180
ORD0164,39.99,2,Pizza,Margherita Pizza,2025-01-22 16:00:00,ul. Debowa 9,80-180
ORD0164,46.99,3,Pizza,Mushroom Pizza,2025-01-22 16:00:00,ul. Debowa 9,80-180
ORD0164,37.99,1,Pizza,Vegetarian Pizza,2025-01-22 16:00:00,ul. Debowa 9,80-180
ORD0165,36.99,1,Pizza,Ham Pizza,2025-01-23 12:40:00,ul. Sosnowa 4,80-180
ORD0165,44.99,2,Pizza,Pepperoni Pizza,2025-01-23 12:40:00,ul. Sosnowa 4,80-180
ORD0166,49.99,3,Pizza,Vegetarian Pizza,2025-01-24 14:30:00,ul. Swierkowa 3,80-180
ORD0166,39.99,1,Pizza,Margherita Pizza,2025-01-24 14:30:00,ul. Swierkowa 3,80-180
ORD0167,32.99,1,Pizza,Pepperoni Pizza,2025-01-25 15:00:00,ul. Jodlowa 8,80-180
ORD0167,33.99,2,Pizza,Hawaiian Pizza,2025-01-25 15:00:00,ul. Jodlowa 8,80-180
ORD0168,44.99,3,Pizza,Pepperoni Pizza,2025-01-26 12:30:00,ul. Brzozowa 10,80-180
ORD0168,37.99,1,Pizza,Vegetarian Pizza,2025-01-26 12:30:00,ul. Brzozowa 10,80-180
ORD0168,29.99,2,Pizza,Margherita Pizza,2025-01-26 12:30:00,ul. Brzozowa 10,80-180
ORD0169,39.99,3,Pizza,Margherita Pizza,2025-01-27 14:10:00,ul. Akacjowa 12,80-180
ORD0169,33.99,2,Pizza,Hawaiian Pizza,2025-01-27 14:10:00,ul. Akacjowa 12,80-180
ORD0170,46.99,2,Pizza,Mushroom Pizza,2025-01-28 16:00:00,ul. Orzechowa 5,80-180
ORD0170,29.99,1,Pizza,Margherita Pizza,2025-01-28 16:00:00,ul. Orzechowa 5,80-180
ORD0171,37.99,2,Pizza,Vegetarian Pizza,2025-01-29 13:30:00,ul. Leszczynowa 14,80-180
ORD0171,34.99,1,Pizza,Mushroom Pizza,2025-01-29 13:30:00,ul. Leszczynowa 14,80-180
ORD0172,29.99,1,Pizza,Margherita Pizza,2025-01-30 14:40:00,ul. Modrzewiowa 7,80-180
ORD0172,36.99,3,Pizza,Ham Pizza,2025-01-30 14:40:00,ul. Modrzewiowa 7,80-180
ORD0173,39.99,2,Pizza,Margherita Pizza,2025-02-01 16:30:00,ul. Cisowa 8,80-180
ORD0173,49.99,1,Pizza,Vegetarian Pizza,2025-02-01 16:30:00,ul. Cisowa 8,80-180
ORD0174,37.99,3,Pizza,Vegetarian Pizza,2025-02-02 13:40:00,ul. Bukowa 3,80-180
ORD0174,34.99,2,Pizza,Mushroom Pizza,2025-02-02 13:40:00,ul. Bukowa 3,80-180
ORD0175,33.99,1,Pizza,Hawaiian Pizza,2025-02-03 14:20:00,ul. Slowackiego 217,80-298
ORD0175,44.99,2,Pizza,Pepperoni Pizza,2025-02-03 14:20:00,ul. Slowackiego 217,80-298
ORD0176,39.99,3,Pizza,Margherita Pizza,2025-02-04 12:50:00,ul. Orzechowa 5,80-180
ORD0176,34.99,1,Pizza,Mushroom Pizza,2025-02-04 12:50:00,ul. Orzechowa 5,80-180
ORD0177,36.99,2,Pizza,Ham Pizza,2025-02-05 15:00:00,ul. Akacjowa 12,80-180
ORD0177,46.99,1,Pizza,Mushroom Pizza,2025-02-05 15:00:00,ul. Akacjowa 12,80-180
ORD0178,44.99,1,Pizza,Pepperoni Pizza,2025-02-06 16:30:00,ul. Brzozowa 10,80-180
ORD0178,45.99,3,Pizza,Hawaiian Pizza,2025-02-06 16:30:00,ul. Brzozowa 10,80-180
ORD0179,32.99,2,Pizza,Pepperoni Pizza,2025-02-07 13:00:00,ul. Jodlowa 8,80-180
ORD0179,36.99,1,Pizza,Ham Pizza,2025-02-07 13:00:00,ul. Jodlowa 8,80-180
ORD0180,39.99,3,Pizza,Margherita Pizza,2025-02-08 14:40:00,ul. Swierkowa 3,80-180
ORD0180,29.99,1,Pizza,Margherita Pizza,2025-02-08 14:40:00,ul. Swierkowa 3,80-180
ORD0181,45.99,1,Pizza,Hawaiian Pizza,2025-02-09 12:30:00,ul. Sosnowa 4,80-180
ORD0181,46.99,2,Pizza,Mushroom Pizza,2025-02-09 12:30:00,ul. Sosnowa 4,80-180
ORD0182,36.99,3,Pizza,Ham Pizza,2025-02-10 13:10:00,ul. Debowa 9,80-180
ORD0182,44.99,1,Pizza,Pepperoni Pizza,2025-02-10 13:10:00,ul. Debowa 9,80-180
ORD0183,33.99,1,Pizza,Hawaiian Pizza,2025-02-11 14:30:00,ul. Fiolkowa 6,80-180
ORD0183,39.99,2,Pizza,Margherita Pizza,2025-02-11 14:30:00,ul. Fiolkowa 6,80-180
ORD0184,29.99,3,Pizza,Margherita Pizza,2025-02-12 15:00:00,ul. Akacjowa 12,80-180
